"id","energy","time","wday","lights","t1","h1","t2","h2","t3","h3","t4","h4","t5","h5","t6","h6","t7","h7","t8","h8","t9","h9","t_out","press","r_out","windspeed","visibility","tdewpoint","r1","r2"
6679,140,"19:50:00","Mon",20,22.1666666666667,37.9666666666667,20.3566666666667,38.2666666666667,22.1,36.4333333333333,21.2,36.8266666666667,19.2,42.2,8.46333333333333,30.6633333333333,19.6,33.66,21.8566666666667,37.76,19.29,36.06,7.18333333333333,759.833333333333,79.5,1.16666666666667,28.3333333333333,3.8,5.35926100565121,5.35926100565121
6680,40,"12:10:00","Thu",0,18.89,46.03,18.39,45.6266666666667,19.7,44.59,18.2,45.76,17.2,52.4611111111111,6.06,99.9,17.5888888888889,41.765,17.6611111111111,48.0944444444444,16.89,46.73,6.8,765.283333333333,75.6666666666667,1.16666666666667,40,2.73333333333333,30.5068275658414,30.5068275658414
6681,60,"07:20:00","Sat",0,21.2,45.7,20.6,43.9,22.2,45.2,19.5,46.79,18.6388888888889,55.345,7.56333333333333,88.3333333333333,18.6,42.5,20.6444444444444,53.8388888888889,19,50.59,8.16666666666667,753.633333333333,87,6,36.3333333333333,6.13333333333333,40.3870619484223,40.3870619484223
6682,120,"20:10:00","Thu",20,20.2,39.7566666666667,19.29,37.05,18.745,39.645,17.7,39.1266666666667,18.275,40.2244444444444,NA,92.83,17,28.84,19.6166666666667,38.0983333333333,16,37.83,-0.316666666666667,764.666666666667,83.6666666666667,2.33333333333333,62.8333333333333,-2.76666666666667,36.6140024969354,36.6140024969354
6683,30,"01:00:00","Thu",0,20.79,NA,18.79,37.2,19.79,36.9714285714286,18.5,35.6266666666667,18.7128571428571,41.5542857142857,NA,81.8333333333333,18.6,29.6,21.39,41.0266666666667,17.89,38.5,-0.5,755.5,91,3,61,-1.8,11.6214671405032,11.6214671405032
6684,20,"00:40:00","Tue",10,22,36,18.5666666666667,40.5,22.1,35.4333333333333,21,34.2233333333333,19.79,41.76,0.733333333333333,41.7566666666667,21.1,26.8233333333333,22.39,38.76,19.4633333333333,37.9666666666667,0.933333333333333,766.4,77.3333333333333,2.33333333333333,21.3333333333333,-2.7,45.1100554200821,45.1100554200821
6685,60,"23:00:00","Tue",20,22.1333333333333,40.4666666666667,19.8566666666667,42,22.79,38.6266666666667,21.39,39.76,20.1,46.8633333333333,9.1,50.26,21.1,33.26,24.7,43.0266666666667,20.29,38.6266666666667,9.6,750.1,76,6,40,5.6,47.2792349872179,47.2792349872179
6686,120,"16:00:00","Sun",20,21.5,40.6266666666667,20,40.5,20.89,41,19.29,40.1333333333333,17.8677777777778,49.3755555555556,NA,89.2666666666667,19.2,36.7088888888889,21.8844444444444,42.4377777777778,17.79,38.5,3.2,739.9,91,4,64,1.9,42.9542348138057,42.9542348138057
6687,610,"12:20:00","Fri",0,20.1,NA,18.8233333333333,39.2333333333333,21.5285714285714,37.6214285714286,18.6333333333333,35.73,17.39,44.1714285714286,NA,88.8666666666667,17.8266666666667,31.29,19.434,39.2,17.7,40.94,5.33333333333333,761.133333333333,83,4,29,2.6,26.8389700795524,26.8389700795524
6688,120,"16:50:00","Thu",0,22.39,44.79,22.1333333333333,42.9666666666667,22.29,43.845,20.39,45.5266666666667,18.6,54.3938888888889,10,94.5333333333333,18.39,42,20.9205555555556,51.035,18.39,47.79,9.85,762.433333333333,86.8333333333333,5.33333333333333,40,7.81666666666667,41.427737660706,41.427737660706
6689,50,"23:40:00","Sun",0,21.29,NA,18.3566666666667,38.3266666666667,20.39,36.9,19.9266666666667,33.9666666666667,18.8233333333333,53.2666666666667,3.09,58.3,21.6666666666667,32.29,23.4633333333333,38.79,19.29,38.23,3.3,769.233333333333,84,3.33333333333333,49.6666666666667,0.866666666666667,32.725633867085,32.725633867085
6690,70,"21:50:00","Sun",0,21.6,NA,18.9266666666667,37.6633333333333,20.6,36.59,20.2,33.56,19.2,67.59,3.9,51.2566666666667,21.79,30.2,23.8566666666667,34.83,19.39,37.23,4.85,769.016666666667,77.6666666666667,4,22.1666666666667,1.2,46.3448172085918,46.3448172085918
6691,20,"08:00:00","Sat",0,17.2,43.3266666666667,16.29,43.7,17.6,41.5,15.3,42.9666666666667,15.5,49.09,NA,99.9,15.69,38.5,16.5944444444444,46.4,15.1,42.9,5.6,767.8,99,3,43,5.5,30.9387501096353,30.9387501096353
6692,50,"20:10:00","Tue",0,20.0666666666667,43.49,19.3566666666667,42.5,19.79,44.29,19.6,42.5,17.5,50.8633333333333,NA,92.46,17.79,38.9,18.5,47.4,16.89,42.9,4.53333333333333,745.316666666667,92.6666666666667,6.83333333333333,40,3.4,38.9992444892414,38.9992444892414
6693,50,"15:00:00","Fri",0,21.1,35.8633333333333,18.89,37.79,21.2,34.9,20.7225,33.2675,18.5,47.0666666666667,9.19666666666667,34.7566666666667,19.7,28.79,21.6666666666667,35.29,19.6,37.0666666666667,8.3,762.3,69,3,29,2.8,34.7702742670663,34.7702742670663
6694,70,"09:40:00","Thu",0,20,44.0566666666667,19.29,41.1633333333333,20.6666666666667,41.2966666666667,18.7,42.2,18.73,60.5,2.59666666666667,92.1233333333333,19.89,41.2688888888889,21.7,49.07,18.79,44.29,3.16666666666667,749.333333333333,96.3333333333333,3.66666666666667,63.6666666666667,2.63333333333333,10.4749351157807,10.4749351157807
6695,210,"10:10:00","Sat",0,21.39,39.76,18.6,44.59,22.89,37.1266666666667,20.0333333333333,40.0666666666667,19.4633333333333,53.3,8.83,72.9666666666667,20.7,39.3633333333333,22.1,45.26,19.79,41.79,8.68333333333333,756.4,88.3333333333333,6.83333333333333,24.8333333333333,6.85,49.4054701412097,49.4054701412097
6696,60,"23:50:00","Thu",0,22.29,37.1214285714286,20.5,37.29,20.8185714285714,37.9285714285714,19.9175,35.33125,19.2,52.0642857142857,1.3525,78.28375,19.1571428571429,31.29,21.6571428571429,41.4571428571429,18.5,38.8214285714286,2.58333333333333,748.133333333333,87,3,28,0.633333333333333,11.6781294113025,11.6781294113025
6697,180,"08:10:00","Fri",10,20.2,37.53,16.6,42.9666666666667,20.29,37.3633333333333,19.6666666666667,34.7233333333333,18.1,45.7233333333333,-0.666666666666667,70.8233333333333,19.29,34.86,20.6666666666667,41.5266666666667,18.1333333333333,40.8266666666667,-0.15,764.55,94.3333333333333,1,13.6666666666667,-0.966666666666667,38.9639277593233,38.9639277593233
6698,50,"17:10:00","Mon",0,21.1,NA,19.39,36.6266666666667,21.7,34.9333333333333,19.89,35.2,19.2,41,10.5333333333333,22.29,19.2,30.3566666666667,21.39,36.5,19.39,36,9.21666666666667,760.033333333333,65.1666666666667,2.83333333333333,38.1666666666667,2.96666666666667,32.1819103322923,32.1819103322923
6699,30,"00:10:00","Wed",0,19.39,43.2,18.7,43.2,19.89,44.845,19,43.59,17.29,51.4,NA,80.9566666666667,17.8042857142857,42.5864285714286,18.7257142857143,51.7942857142857,17,46.8266666666667,5.88333333333333,747.533333333333,81.3333333333333,8,37.8333333333333,2.83333333333333,36.2249446334317,36.2249446334317
6700,40,"11:50:00","Thu",0,21.0666666666667,34.56,21.6,32.79,21.29,34.1266666666667,21.6,33,18.39,40.745,NA,27.5233333333333,20.0666666666667,26,21.73,33.8333333333333,19.79,38.2,8.05,766.266666666667,56.6666666666667,4,29.1666666666667,-0.25,14.2678712378256,14.2678712378256
6701,380,"10:50:00","Sat",0,19.79,NA,19.1,37.9333333333333,20.2,37,20.29,35.8975,18.1,49.7257142857143,NA,49.63,18.8042857142857,34.3414285714286,19.8233333333333,42.2633333333333,17.89,37.7666666666667,4.25,751,61.8333333333333,6,37.3333333333333,-2.56666666666667,17.4725390505046,17.4725390505046
6702,30,"14:40:00","Tue",0,21.4633333333333,36,19.6,36.79,21.26,35.8633333333333,20,35.1633333333333,18.79,39.6266666666667,4.19,51.3666666666667,20.9633333333333,27.4266666666667,21.9266666666667,33.56,18.2,40.06,4.46666666666667,771.2,56.3333333333333,3,40,-3.56666666666667,25.3115364001133,25.3115364001133
6703,50,"06:00:00","Thu",0,18.5,42.5,17.89,41.79,19.79,43.29,18.1,42.4,17.3566666666667,62.2,3.5,90.7633333333333,18,42.59,18.89,50.4333333333333,16.7,48,3.4,750.2,90,5,27,1.9,3.55770119931549,3.55770119931549
6704,40,"07:20:00","Sun",0,21.39,45,20.7,44.26,22.1,45.09,18.89,45.5,19,59.52,6.72666666666667,90.6266666666667,18.8233333333333,41.26,21.4205555555556,53.9427777777778,19.2,50.7,7,743.1,89.3333333333333,4.66666666666667,40,5.33333333333333,1.41185609390959,1.41185609390959
6705,50,"05:10:00","Mon",0,21.1666666666667,43.7,20.29,43.4,21.7,44,20,43.5,19,64.2927777777778,7.8,95.69,18.89,39.4,21.7,53.29,19,47.9666666666667,7.56666666666667,739.116666666667,91,7.83333333333333,25,6.16666666666667,0.614595890510827,0.614595890510827
6706,100,"17:50:00","Wed",0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40,17.29,48.79,3.96666666666667,63.0266666666667,18.4266666666667,35.8266666666667,19.4266666666667,44.73,16.89,40.09,3.91666666666667,757.3,76,3,40,0.0166666666666667,16.3506863405928,16.3506863405928
6707,190,"08:00:00","Tue",10,20.1333333333333,44.6333333333333,19.39,44.29,20.5,44.2,19.3,46.39,17.6,52.8938888888889,8.8,99.9,17.5277777777778,42.5961111111111,18.29,49.23,17.1,49.5,8.8,763.2,94,3,62,7.9,49.5914898696356,49.5914898696356
6708,50,"05:20:00","Sun",0,21.1,36.2,18.29,39.2225,22.2,36.59,20.2,34.59,18.39,44.7,5.3,43.09,19.2,30.5,22,41.1633333333333,19.5,39.9,4.86666666666667,761.5,77.6666666666667,3.66666666666667,35.3333333333333,1.26666666666667,47.7730606915429,47.7730606915429
6709,350,"20:00:00","Tue",10,21.5,NA,19.29,44.1633333333333,21.1,38.6633333333333,20.7,36.29,19,45.6333333333333,NA,51.1933333333333,21.2,28.6333333333333,23.1666666666667,36.59,19.7,37.9,6.4,764.2,84,5,20,3.8,3.61043511657044,3.61043511657044
6710,60,"22:20:00","Wed",0,22.5666666666667,35.2,19.9266666666667,36.5666666666667,22.89,35.4333333333333,21.6,32.4,18.7,43.4633333333333,NA,29.4633333333333,20.1,25.5666666666667,23.39,34.6933333333333,19.5,34.4566666666667,4.1,765.633333333333,65.6666666666667,4.66666666666667,22.6666666666667,-1.8,46.3798677665181,46.3798677665181
6711,30,"22:50:00","Wed",0,22.4266666666667,35.23,19.7,36.9333333333333,22.79,35.56,21.39,32.2,18.7,43.4333333333333,3.56,30.5933333333333,20.1,26.1666666666667,23.39,36.5966666666667,19.5333333333333,36.8,3.65,765.683333333333,68.1666666666667,4.16666666666667,22.1666666666667,-1.8,45.9947634022683,45.9947634022683
6712,100,"16:40:00","Wed",0,20.89,33.59,19.2225,33.8175,20.2,35.4,19.39,33.4333333333333,17.7,43.5514285714286,NA,61.6666666666667,20.1,25.9633333333333,21.89,34.03,18.0333333333333,38.53,2.73333333333333,756.966666666667,75.6666666666667,2.66666666666667,21.3333333333333,-1.2,0.524902169127017,0.524902169127017
6713,40,"02:10:00","Sat",0,17.39,41.9,16.5,42.4,17.79,40.59,15.5,41.59,15.68,48.6633333333333,5.59,99.9,15.8,36.9611111111111,16.8677777777778,44.77,15.3,41.3266666666667,4.93333333333333,764.266666666667,100,3,2,4.93333333333333,1.74192668637261,1.74192668637261
6714,50,"07:00:00","Sun",0,22.5,39.1633333333333,19.29,44.2,23.3233333333333,39.5,19.7,40.59,20,50.29,5.8,70.59,21.1,40.6633333333333,22.9633333333333,47.79,20,43.79,6.3,749.7,94,6,40,5.4,7.73451597196981,7.73451597196981
6715,500,"10:10:00","Tue",0,19.7,45.59,18.89,44.23,19.89,44.9,19.1666666666667,45.0266666666667,18,49.6566666666667,4.73,96.4666666666667,17.7,41.59,18.5333333333333,49.4,17,45.73,5.48333333333333,742.883333333333,90.1666666666667,5,30.8333333333333,3.95,49.6342030586675,49.6342030586675
6716,20,"06:40:00","Thu",0,20.39,37.5,18.29,39.3975,20.8566666666667,39.7,20,36.5,18.1,51.736,NA,82.6666666666667,19.5,37.64,21.1,43.09,18.1,41.5,-0.733333333333333,755.866666666667,96,1.66666666666667,62.3333333333333,-1.33333333333333,38.2042450015433,38.2042450015433
6717,70,"06:10:00","Wed",0,21.1,NA,20.5,40,22.39,43.03,18.7,41,19.1,51.1327777777778,2.7,92.1233333333333,19.79,41.2,22.1,48.555,19.1,46.4,2.5,739.416666666667,94,7,40,1.6,28.2516787527129,28.2516787527129
6718,50,"09:50:00","Tue",0,19.9633333333333,35.7,17.79,37.26,20.39,34.93,19.5,33.09,17.79,43,2.22333333333333,80.76,18.89,28.39,20.5,37.2,18.2,39.29,1.6,760.116666666667,88,5.5,57.8333333333333,-0.233333333333333,6.6865220782347,6.6865220782347
6719,40,"07:20:00","Wed",10,19.9633333333333,45.6633333333333,19.29,44.56,19.7,44.2,19,46.53,17.6055555555556,56.1083333333333,10.16,87.9333333333333,18.2,47.1272222222222,17.79,49.6877777777778,17.29,49.6633333333333,10.0666666666667,757.333333333333,83,9.66666666666667,40.6666666666667,7.2,14.479248446878,14.479248446878
6720,30,"00:40:00","Sat",0,20.89,36.6633333333333,18.1,39.9333333333333,20.1,36.59,19.7,34.79,18.79,42.4,3.76,59.9633333333333,20,30.1,22.0333333333333,42.8666666666667,18.5,39.7,4.83333333333333,766.4,83,2.66666666666667,50,2.16666666666667,22.306837735232,22.306837735232
6721,50,"01:10:00","Mon",10,22,47.06,21.1,46.59,21.7,46.5,19.1,49.5,19.89,52.72,11.33,99.9,19.0222222222222,50.205,21.6388888888889,57.1461111111111,17.39,51.9,11.45,756.366666666667,91.1666666666667,8.66666666666667,37.3333333333333,10,26.8524890998378,26.8524890998378
6722,80,"15:40:00","Sun",0,22.5666666666667,35.8266666666667,21.1,36.3266666666667,22.6,35.4333333333333,20.3566666666667,37.4,18.89,46.3633333333333,9.23333333333333,28.3666666666667,19,30.1,23.5,37.09,19.6,39,7.46666666666667,760.9,70,4,40,2.3,18.7145947711542,18.7145947711542
6723,50,"04:20:00","Sun",0,21.2,36.09,18.5,39.09,22.1,36.59,20.29,34.7,18.5,44.7,5.5,44.33,19.2,30.6,22.1,41.76,19.5,39.79,4.96666666666667,761.7,77,3.33333333333333,24.3333333333333,1.26666666666667,3.89081273460761,3.89081273460761
6724,370,"09:20:00","Fri",0,20.89,40.7,18.39,44.09,21.79,38.1633333333333,19.79,38.7,19.29,48.9,7.09,74,20.1,37.7,21.6,42.53,19.4633333333333,41.8633333333333,6.66666666666667,753.633333333333,96.6666666666667,5.66666666666667,57.3333333333333,6.13333333333333,38.4247553651221,38.4247553651221
6725,50,"00:20:00","Fri",0,23.7,39.56,22.79,39.4,21.2,43.26,18.7,44.0225,18.6333333333333,55.73,1.39,91.8,18.6,41.6566666666667,19.6666666666667,48.93,17.1,46.1633333333333,0.533333333333333,749.266666666667,96,9.33333333333333,46,0,43.1815283256583,43.1815283256583
6726,50,"12:10:00","Mon",10,19.89,39.7966666666667,19.1,38.06,21,38.2,19.1,36.9666666666667,17.6222222222222,51.9205555555556,4.59,59.1933333333333,19.3916666666667,30.8472222222222,20.725,37.0955555555556,17.9266666666667,39.2,5,759.3,62.8333333333333,5.5,40,-1.53333333333333,16.3242398062721,16.3242398062721
6727,110,"16:20:00","Wed",0,21.5,38.09,19.5,40.4666666666667,21.79,37.6266666666667,20.79,38,19.5666666666667,44.3633333333333,9.66666666666667,44.9,19.8566666666667,35.49,22.79,41.3933333333333,19.6,38.2,8.53333333333333,755.8,83.3333333333333,5,40,5.8,31.6589336376637,31.6589336376637
6728,310,"18:50:00","Mon",40,20.9266666666667,39.9266666666667,19.6,37.7,20.79,37.06,18.89,36.0966666666667,17.5,47.9,NA,64.79,20.1975,28.79,21.89,36.2,18.1,42,2.6,764.533333333333,78.6666666666667,3.16666666666667,40,-0.75,17.4903689417988,17.4903689417988
6729,40,"19:00:00","Sun",10,21.7,43.2,20.89,42.6633333333333,20.79,44.79,17.5,46.59,19.1277777777778,49.015,NA,99.9,16,44.5,19.28,50.57,15.8,48.7,7.9,767.5,96,3,63,7.3,40.3437242144719,40.3437242144719
6730,90,"06:10:00","Mon",0,21.29,37.645,18.29,42.23,22.2,37.09,19.6,36.7,19.2,45.9666666666667,NA,69.73,19.2,32.4,22.7,43.9,19.6666666666667,41.2966666666667,4.75,761.1,97,1.33333333333333,56.8333333333333,4.25,39.4760931376368,39.4760931376368
6731,40,"19:50:00","Wed",0,19.365,46.5,18.6,46.29,19.89,45.29,18.29,47.76,17.4205555555556,54.245,NA,99.9,17.6555555555556,44.9555555555556,17.6722222222222,50.9722222222222,17.0666666666667,48.8333333333333,9.66666666666667,755,92.6666666666667,8.16666666666667,64.6666666666667,8.5,40.6657811370678,40.6657811370678
6732,30,"08:40:00","Sat",0,19.8233333333333,38.2666666666667,17.1,41.2,20.79,37.6633333333333,18.39,36.59,18.23,43.3333333333333,2.36333333333333,79.69,18.29,32.53,20.6,43.6633333333333,18.39,41.76,1.6,741.366666666667,96.3333333333333,1,39.3333333333333,1.06666666666667,42.4315569223836,42.4315569223836
6733,50,"03:10:00","Mon",20,21.6,46.9666666666667,20.7,46.8266666666667,21.7,46.53,19,49.29,19.7,52.2,NA,99.9,19,50.6144444444444,21.26,58.73,17.5,52.53,11.1166666666667,757.433333333333,91.6666666666667,7.66666666666667,62.8333333333333,9.81666666666667,49.8769106925465,49.8769106925465
6734,90,"21:50:00","Sat",0,21.7,NA,20.39,35.4666666666667,21.1,35.06,19.5,31.89,18,55.18,1.56666666666667,48.6266666666667,19.6,26.7,22.2,35.45,17.9266666666667,35.76,2.05,753.266666666667,66.1666666666667,5,26,-3.63333333333333,5.91577949235216,5.91577949235216
6735,80,"10:10:00","Mon",20,21.025,45.29,20.23,44.1933333333333,21.26,45.1633333333333,19.5666666666667,48.06,19.4083333333333,65.745,11.3,81.3933333333333,19.1388888888889,47.4216666666667,20.27,52.1077777777778,17.79,51.5,11.1166666666667,760.033333333333,76.8333333333333,8,23.1666666666667,7.16666666666667,40.3727400116622,40.3727400116622
6736,80,"17:40:00","Wed",0,21.1,NA,19.7,37.03,20.7,37.76,20.26,36.4,18,47.4,6.2,83.7566666666667,20.18,30.14,22.5,38.8633333333333,18.39,39.378,5.2,755.933333333333,70,1.33333333333333,40,0,22.3113762796856,22.3113762796856
6737,170,"17:40:00","Fri",0,22.7,NA,20.3566666666667,42.1566666666667,25.2,38.5966666666667,20.1,37.09,19.5,48.06,NA,42.16,21.23,32.4333333333333,23.1333333333333,39.9,19.76,41.56,10.0666666666667,757.466666666667,63.3333333333333,3.33333333333333,40,3.4,10.1148795103654,10.1148795103654
6738,50,"08:40:00","Fri",0,20.5,NA,18.6,38.9166666666667,20.6,37.9,19.29,36.75625,18.2,47.7,4.3,81.1066666666667,18.5285714285714,32.6685714285714,20.6,42.1242857142857,18.5,41.26,4.04285714285714,740.07619047619,91.7619047619048,5.71428571428571,53,2.7952380952381,17.7401630091481,17.7401630091481
6739,50,"01:00:00","Wed",0,20.89,40.29,19.26,41.6633333333333,20.6,38.59,19.39,39.4666666666667,19.1,47.3333333333333,8,86.53,18.5333333333333,35.6633333333333,20.7,48.3,18,40.9,8.5,749.5,84,8,40,6,21.9160716398619,21.9160716398619
6740,80,"22:50:00","Fri",10,23.2,39.3633333333333,22.39,38.26,21.1333333333333,41.8633333333333,21.7,42.9,20.8566666666667,74.0666666666667,NA,94.5,19,40.06,20.79,45.0966666666667,17.6,44.96,2.61666666666667,760.5,95.1666666666667,3.16666666666667,37.1666666666667,1.93333333333333,17.3081049928442,17.3081049928442
6741,70,"09:10:00","Thu",0,19.89,43,19.3233333333333,41.29,20.7,41.53,18.7,42.23,18.79,60.6916666666667,NA,91.2966666666667,19.89,41.2,21.76,49.09,18.79,44.7,2.66666666666667,749.233333333333,96.8333333333333,3.16666666666667,63.1666666666667,2.23333333333333,19.8049096157774,19.8049096157774
6742,60,"15:10:00","Sat",0,20.89,NA,19.6,35.8266666666667,21.4266666666667,37.0966666666667,20.5,33.59,18,46.656,7.36666666666667,25.6666666666667,20.85,27.852,22.39,35.3266666666667,18.1,39.79,6.43333333333333,750.95,48,6.16666666666667,40,-3.95,32.9262583632953,32.9262583632953
6743,60,"09:50:00","Mon",10,19.29,39.59,17.89,39.53,20,39.4,18.315,37.29,17.77,54.0294444444444,1.93,79.93,18.79,33.3277777777778,20.6,39.62,17.8233333333333,40.2233333333333,2.5,757.166666666667,77.6666666666667,5.66666666666667,40,-1.08333333333333,21.0778403910808,21.0778403910808
6744,100,"20:00:00","Fri",0,21.1,NA,19.3233333333333,36.9666666666667,20.29,35.3633333333333,20.2,34.1633333333333,17.79,45.09,5.36666666666667,36.9333333333333,20.76,27.6,22.73,35.53,18.5333333333333,38.8633333333333,6.8,765.7,72,2,64,2,18.7675565015525,18.7675565015525
6745,60,"11:40:00","Tue",0,20.7,42.06,19.5,42.4666666666667,21.1666666666667,41.26,21.5,40.145,18.6285714285714,50.2514285714286,NA,87.69,18.89,37.7,20.5,43.6266666666667,18.5,41.7,6.36666666666667,756.133333333333,81,5,32,3.33333333333333,16.8149582459591,16.8149582459591
6746,60,"05:40:00","Sun",0,20.6,40.2,18.79,41.53,21.39,40.8633333333333,18.79,41.1175,18,51.8144444444444,2.9,92.3,19.2,39.1572222222222,21.29,47.555,18.2,45.4,2.5,734.6,95.6666666666667,2.66666666666667,51.3333333333333,1.86666666666667,25.544863101095,25.544863101095
6747,190,"10:20:00","Sun",30,20.5666666666667,NA,20.0333333333333,41.4,20.5,43.2,21.7266666666667,42.3,17.5,52.275,5.83,99.9,16.89,39.74,19.39,50.79,16.79,47.03,5.66666666666667,753.9,93,5,32,4.56666666666667,41.8111937819049,41.8111937819049
6748,50,"02:40:00","Wed",0,20.89,39.79,18.79,41,21,40.3266666666667,20.2,38.4,18.7,65.614,NA,82.9333333333333,19,38.9,20.5,46.59,18.29,43.46,-0.9,760.466666666667,98,1.66666666666667,58.3333333333333,-1.2,21.1251292959787,21.1251292959787
6749,80,"13:50:00","Sat",0,19.6,36.6633333333333,17.8233333333333,37.6566666666667,20.1,35.8266666666667,18.29,35.9,18.5,46.1933333333333,NA,60.9,18.1,30.8233333333333,21.6666666666667,40.5633333333333,18.2,37.1633333333333,5.43333333333333,742.55,74.8333333333333,1,28.8333333333333,1.23333333333333,46.4930302812718,46.4930302812718
6750,80,"18:00:00","Thu",0,19.89,34.6266666666667,18.5333333333333,35.2,19.7385714285714,35.88,18.5,34.59,17.29,42.7,3.76,65.26,17.6,29,19.9528571428571,36.8528571428571,17.5,35.2,2.4,756.4,86,2,22,0.2,13.7006456265226,13.7006456265226
6751,50,"12:10:00","Fri",0,20.62,41.396,19.4266666666667,38.4,20.6,38,19,36.2,18,47.06,NA,81.714,18.39,32.656,20.14,39.772,18.33,38.7,4.49285714285714,739.12619047619,92.7619047619048,2.71428571428571,42.5,3.4452380952381,27.3147230385803,27.3147230385803
6752,30,"03:40:00","Fri",0,20.5,35.9,18.675,36.7675,20.2,37.9,18.29,36.5,17.1,45.5128571428571,NA,82.4333333333333,17.5,31.79,20,43.9,17.54,39.812,0.566666666666667,758.5,99,2,17.3333333333333,0.433333333333333,19.9314569705166,19.9314569705166
6753,60,"23:00:00","Mon",20,20.6666666666667,38.59,19.625,38.8175,20.3233333333333,41.23,20.6666666666667,37.4333333333333,17.7,67.3666666666667,-5.06388888888889,84.4333333333333,18,32.73,20.2,43.1266666666667,17,39.3266666666667,-4.9,756.6,88,1,64,-6.6,9.40594440326095,9.40594440326095
6754,30,"06:50:00","Mon",0,20.1333333333333,43.59,19.2,43.76,20.39,44.59,17.5,47.29,17.79,51.8533333333333,NA,99.9,16.29,43.21,17.89,49.59,16.6,50.53,6.6,764.55,95,3,64.8333333333333,5.88333333333333,14.4834728329442,14.4834728329442
6755,50,"03:10:00","Mon",0,21.5,42.73,20.6,42.79,21.5,43.59,20.5,42.73,19.1,71.0822222222222,8.36,78.53,18.9083333333333,38.53,21.89,51.8483333333333,19,46.26,8.1,740.166666666667,85.5,11.8333333333333,42.8333333333333,5.83333333333333,38.7617366737686,38.7617366737686
6756,60,"23:40:00","Fri",0,23.0666666666667,38.8633333333333,19.8233333333333,41.8266666666667,23.39,37.5,20.7,40.79,19.705,47.585,NA,65.7083333333333,20.79,35.1477777777778,23.2,42.1138888888889,19.7,39.9333333333333,1.6,759.2,96.3333333333333,1,21.3333333333333,1.06666666666667,39.2900988226756,39.2900988226756
6757,130,"11:10:00","Sun",10,20.9633333333333,42.23,20.3566666666667,41.1266666666667,20.5666666666667,42.8266666666667,20.5333333333333,42.06,17.5,51.95,6.72666666666667,99.9,16.89,40.055,19.39,50.8788888888889,16.79,46.345,6.1,753.666666666667,92.8333333333333,5,40,4.98333333333333,13.9774444745854,13.9774444745854
6758,40,"04:20:00","Tue",0,20.5,38.09,18.2,39.7,20.89,40.29,19.8566666666667,37.8633333333333,18.2,47.9,NA,81.06,18.84,32.59,21.1,42.4333333333333,18,41.09,-2.7,769.966666666667,91.6666666666667,1,60,-3.86666666666667,10.0907036219724,10.0907036219724
6759,50,"15:10:00","Thu",0,18.9633333333333,NA,18.1666666666667,35.6266666666667,18.23,37.73,18.39,35.86,17.2438888888889,39.4327777777778,3.4,96.9333333333333,17.84,28.4755555555556,19.1055555555556,36.345,16,36.9666666666667,4.66666666666667,763.766666666667,52.5,1,20.3333333333333,-4.36666666666667,40.2957777143456,40.2957777143456
6760,50,"11:20:00","Wed",10,19.29,45.7333333333333,18.7,43.06,19.39,43.36,19.7,41.7666666666667,17.7,53.5666666666667,6.06,76.1266666666667,17.5,40,18,47.5666666666667,16.9633333333333,45.4666666666667,5.66666666666667,756.866666666667,79.3333333333333,5.33333333333333,32.6666666666667,2.3,24.2494840291329,24.2494840291329
6761,50,"02:50:00","Fri",0,20.89,37.4666666666667,17.6333333333333,40.59,20.79,37.7,20.26,33.76,18.1,51,0.0333333333333333,65.0233333333333,19.6,35.09,21.39,43.5666666666667,18.1666666666667,40.79,0.416666666666667,763.366666666667,88.8333333333333,1,47.8333333333333,-1.21666666666667,42.5019822898321,42.5019822898321
6762,50,"17:00:00","Fri",0,20.6,35.4,19.1666666666667,35.26,20.89,36.03,19.6333333333333,33.53,18.1,43.254,NA,32.1966666666667,18.6,27.89,19.6,35.1266666666667,17.89,36.2233333333333,5.3,751.9,70,3,22,0.2,46.0295735159889,46.0295735159889
6763,50,"17:10:00","Tue",0,21.2,NA,19.4266666666667,43,21.1,41.29,21.73,38.2,18.5,50.214,4.3,87.53,19,34.5,20.2,40.3633333333333,18.5,40.09,5.01666666666667,757.833333333333,81.6666666666667,2,40,2.05,19.565056276042,19.565056276042
6764,50,"16:00:00","Mon",0,19.29,41.4,18.2,41.4,19.5666666666667,40.59,18.79,38.2,17.5,55.3842857142857,0.495238095238095,95.4661904761905,18.9633333333333,34.4846666666667,19.6,41.79,17.2,37.7,-0.5,756.8,70,2,40,-5.4,19.1641696845181,19.1641696845181
6765,120,"20:50:00","Sun",0,23.0666666666667,NA,20.5,39.7233333333333,22.5666666666667,36.23,20.29,38.0266666666667,20.79,43.8233333333333,NA,58.39,19.1666666666667,31.39,23.89,37.9,19.39,36.59,5.58333333333333,761.433333333333,89.6666666666667,3,21.1666666666667,4.03333333333333,47.3413305473514,47.3413305473514
6766,650,"14:40:00","Fri",0,21.9725,41.1175,19.8233333333333,44.43,23.76,38.99,19.89,39.2,19.39,48.09,11.7266666666667,45.3633333333333,20.6333333333333,36.06,21.6,40.6933333333333,19.6,41.26,10.4666666666667,755.966666666667,65.6666666666667,5.33333333333333,40,4.2,41.0352260572836,41.0352260572836
